neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
Bernal Heights,Entire home/apt,149,2,4,6/23/16,4,1,333
Bernal Heights,Entire home/apt,400,1,96,5/1/16,2.68,1,331
Bernal Heights,Entire home/apt,220,2,1,5/31/16,0.91,1,211
Bernal Heights,Entire home/apt,179,4,56,5/21/16,1.59,1,302
Bernal Heights,Entire home/apt,300,1,0,,,1,0
Bernal Heights,Entire home/apt,215,2,3,4/26/16,1.01,1,0
Bernal Heights,Private room,120,1,0,,,1,29
Bernal Heights,Entire home/apt,395,2,5,8/16/15,0.44,1,0
Bernal Heights,Entire home/apt,155,3,82,6/20/16,2.02,1,272
Bernal Heights,Entire home/apt,145,6,3,6/19/16,1.7,1,93
Bernal Heights,Entire home/apt,700,1,0,,,1,0
Bernal Heights,Entire home/apt,137,2,5,6/17/16,3.06,1,3
Bernal Heights,Entire home/apt,115,2,9,6/26/16,2.33,2,310
Bernal Heights,Entire home/apt,249,3,1,4/4/16,0.33,1,1
Bernal Heights,Entire home/apt,214,1,1,8/29/15,0.1,1,0
Bernal Heights,Entire home/apt,115,1,8,6/11/16,1.31,1,282
Bernal Heights,Entire home/apt,140,3,70,5/26/16,1.15,1,270
Bernal Heights,Entire home/apt,150,3,88,6/22/16,1.21,1,119
Bernal Heights,Entire home/apt,180,3,6,5/26/16,2.34,1,304
Bernal Heights,Entire home/apt,175,5,27,6/23/16,2.45,1,189
Bernal Heights,Entire home/apt,150,3,4,5/30/15,0.29,1,0
Bernal Heights,Private room,100,2,0,,,1,89
Bernal Heights,Private room,135,2,21,6/20/16,1.01,1,107
Bernal Heights,Entire home/apt,175,1,18,1/19/16,0.34,1,275
Bernal Heights,Entire home/apt,465,2,28,6/11/16,0.79,1,201
Bernal Heights,Private room,110,2,5,4/24/16,0.62,2,110
Bernal Heights,Entire home/apt,275,2,0,,,1,0
Bernal Heights,Entire home/apt,175,2,37,6/26/16,5.02,1,275
Bernal Heights,Entire home/apt,250,2,2,6/27/16,2,1,9
Bernal Heights,Entire home/apt,350,3,1,8/25/15,0.1,1,1
Bernal Heights,Entire home/apt,185,2,4,6/6/16,0.51,1,0
Bernal Heights,Entire home/apt,402,30,0,,,3,105
Bernal Heights,Entire home/apt,160,2,16,10/19/15,1.24,1,0
Bernal Heights,Entire home/apt,35,1,26,6/28/16,6.34,2,338
Bernal Heights,Entire home/apt,115,3,7,6/19/16,0.41,1,9
Bernal Heights,Entire home/apt,550,3,0,,,1,0
Bernal Heights,Entire home/apt,175,30,57,6/20/16,2.05,4,335
Bernal Heights,Entire home/apt,225,2,3,6/14/16,1.08,1,3
Bernal Heights,Entire home/apt,230,3,5,6/14/16,1.72,1,29
Bernal Heights,Private room,109,2,156,6/29/16,5.35,1,293
Bernal Heights,Entire home/apt,125,1,0,,,1,0
Bernal Heights,Entire home/apt,195,2,74,6/25/16,3.88,1,344
Bernal Heights,Private room,85,3,2,8/28/15,0.19,2,301
Bernal Heights,Private room,116,3,1,6/21/16,1,1,0
Bernal Heights,Private room,80,1,31,6/23/16,6.69,1,300
Bernal Heights,Entire home/apt,150,2,17,6/24/16,4.29,1,334
Bernal Heights,Entire home/apt,175,2,23,6/23/16,3.67,1,247
Bernal Heights,Entire home/apt,112,2,1,6/28/16,1,1,11
Bernal Heights,Entire home/apt,138,1,6,6/24/16,4.5,2,314
Bernal Heights,Entire home/apt,389,2,22,6/26/16,1.19,1,0
Bernal Heights,Private room,65,1,1,2/8/16,0.21,1,0
Bernal Heights,Shared room,25,30,16,9/22/15,0.27,16,307
Bernal Heights,Entire home/apt,299,3,0,,,1,0
Bernal Heights,Entire home/apt,255,2,22,6/26/16,2.36,1,348
Bernal Heights,Private room,90,4,90,6/27/16,1.87,1,149
Bernal Heights,Entire home/apt,800,3,0,,,1,0
Bernal Heights,Entire home/apt,275,3,0,,,1,0
Bernal Heights,Entire home/apt,160,2,57,6/17/16,1.7,1,226
Bernal Heights,Entire home/apt,300,7,0,,,2,364
Bernal Heights,Entire home/apt,220,90,2,4/12/16,0.67,1,52
Bernal Heights,Entire home/apt,400,3,0,,,1,0
Bernal Heights,Entire home/apt,260,21,7,5/26/14,0.17,1,153
Bernal Heights,Private room,75,2,18,4/3/16,0.42,2,47
Bernal Heights,Entire home/apt,159,1,17,1/5/16,1.46,1,31
Bernal Heights,Entire home/apt,135,1,0,,,1,0
Bernal Heights,Entire home/apt,100,18,4,4/6/16,0.07,25,293
Bernal Heights,Entire home/apt,100,18,5,7/16/15,0.09,25,326
Bernal Heights,Entire home/apt,128,3,97,6/21/16,1.94,1,265
Bernal Heights,Entire home/apt,150,2,3,6/6/16,0.73,1,308
Bernal Heights,Entire home/apt,71,2,4,6/26/16,4,1,42
Bernal Heights,Entire home/apt,220,2,5,6/15/16,3.13,1,40
Bernal Heights,Entire home/apt,190,2,14,6/11/16,1.14,1,1
Bernal Heights,Entire home/apt,150,1,12,6/29/16,3.46,1,318
Bernal Heights,Entire home/apt,121,4,14,5/31/16,0.35,1,23
Bernal Heights,Private room,80,23,0,,,3,28
Bernal Heights,Private room,150,2,17,6/10/16,1.36,2,316
Bernal Heights,Entire home/apt,225,1,4,5/1/16,0.59,3,293
Bernal Heights,Entire home/apt,140,1,1,5/28/15,0.07,1,0
Bernal Heights,Entire home/apt,175,2,138,5/29/16,2.01,1,333
Bernal Heights,Entire home/apt,250,7,1,7/26/15,0.09,1,6
Bernal Heights,Entire home/apt,140,1,25,6/14/16,0.9,1,7
Bernal Heights,Entire home/apt,240,3,59,5/29/16,3.05,1,299
Bernal Heights,Private room,225,3,0,,,4,311
Bernal Heights,Entire home/apt,195,3,6,6/25/16,3.33,1,97
Bernal Heights,Entire home/apt,129,4,17,6/20/16,2.18,1,35
Bernal Heights,Entire home/apt,385,3,0,,,1,135
Bernal Heights,Entire home/apt,165,3,13,6/27/16,0.38,1,296
Bernal Heights,Private room,150,2,157,6/27/16,2.56,1,345
Bernal Heights,Private room,499,1,2,6/26/16,0.21,1,365
Bernal Heights,Entire home/apt,299,2,3,2/7/16,0.32,1,1
Bernal Heights,Entire home/apt,150,3,0,,,1,19
Bernal Heights,Entire home/apt,149,4,0,,,1,0
Bernal Heights,Private room,90,2,30,6/25/16,2.45,2,328
Bernal Heights,Entire home/apt,215,21,2,7/1/15,0.16,1,4
Bernal Heights,Entire home/apt,350,2,27,6/29/16,3.21,1,144
Bernal Heights,Private room,100,1,12,6/23/16,10.29,1,268
Bernal Heights,Private room,123,2,32,6/19/16,2.59,1,45
Bernal Heights,Entire home/apt,400,7,2,6/21/16,0.19,1,0
Bernal Heights,Private room,130,3,61,6/26/16,2.41,1,304
Bernal Heights,Entire home/apt,144,30,22,5/8/16,1.21,1,241
Bernal Heights,Entire home/apt,149,4,48,6/30/16,1.02,1,66
Bernal Heights,Entire home/apt,127,30,8,4/23/16,0.44,1,311
Bernal Heights,Entire home/apt,135,3,35,6/26/16,3.13,1,207
Bernal Heights,Entire home/apt,200,3,28,8/8/15,0.59,1,72
Bernal Heights,Entire home/apt,235,1,1,6/11/16,1,1,1
Bernal Heights,Entire home/apt,140,3,52,6/5/16,3.28,1,279
Bernal Heights,Private room,95,1,4,1/28/16,0.59,1,266
Bernal Heights,Entire home/apt,155,2,14,6/20/16,1.53,1,266
Bernal Heights,Entire home/apt,149,2,0,,,1,0
Bernal Heights,Entire home/apt,185,2,4,9/26/15,0.12,1,278
Bernal Heights,Private room,100,2,3,3/27/16,0.38,2,0
Bernal Heights,Private room,75,1,85,6/29/16,1.47,3,62
Bernal Heights,Entire home/apt,150,3,1,2/9/16,0.21,1,0
Bernal Heights,Private room,80,3,0,,,1,0
Bernal Heights,Private room,79,3,0,,,6,11
Bernal Heights,Entire home/apt,225,2,4,6/24/16,4,1,3
Bernal Heights,Entire home/apt,435,6,3,2/27/16,0.18,1,350
Bernal Heights,Entire home/apt,290,4,4,12/30/15,0.17,2,4
Bernal Heights,Entire home/apt,900,2,0,,,1,0
Bernal Heights,Entire home/apt,129,2,9,5/13/16,0.8,1,9
Bernal Heights,Entire home/apt,275,2,11,7/10/15,0.4,1,0
Bernal Heights,Private room,70,4,104,6/10/16,1.49,2,212
Bernal Heights,Private room,200,1,1,7/24/15,0.09,1,365
Bernal Heights,Entire home/apt,275,3,0,,,1,0
Bernal Heights,Private room,119,2,9,6/27/16,2.21,1,184
Bernal Heights,Private room,143,3,115,6/23/16,3.11,1,334
Bernal Heights,Private room,245,2,0,,,1,364
Bernal Heights,Entire home/apt,190,2,50,6/24/16,2.95,1,10
Bernal Heights,Entire home/apt,250,6,110,9/8/15,1.26,1,353
Bernal Heights,Entire home/apt,264,2,0,,,2,34
Chinatown,Entire home/apt,189,3,0,,,1,0
Chinatown,Shared room,29,23,4,12/21/15,0.1,5,307
Chinatown,Entire home/apt,200,30,1,8/12/15,0.09,3,340
Chinatown,Shared room,29,23,8,5/29/16,0.17,5,302
Chinatown,Private room,100,1,0,,,1,167
Chinatown,Entire home/apt,450,5,48,6/14/16,1.02,1,330
Chinatown,Entire home/apt,245,1,2,1/27/16,0.35,3,355
Chinatown,Entire home/apt,265,2,1,1/14/16,0.18,3,13
Chinatown,Entire home/apt,275,1,0,,,2,365
Chinatown,Private room,89,2,2,6/30/16,2,1,18
Chinatown,Entire home/apt,500,5,0,,,1,0
Chinatown,Entire home/apt,275,1,0,,,1,0
Chinatown,Entire home/apt,142,1,0,,,4,52
Chinatown,Entire home/apt,126,1,41,6/9/16,0.98,4,337
Chinatown,Entire home/apt,142,1,0,,,4,45
Chinatown,Entire home/apt,285,1,0,,,2,365
Chinatown,Private room,80,1,4,6/7/16,2.93,1,0
Chinatown,Entire home/apt,250,1,0,,,4,15
Chinatown,Entire home/apt,279,1,1,1/14/15,0.06,1,365
Chinatown,Entire home/apt,300,3,0,,,2,0
Chinatown,Entire home/apt,265,3,0,,,3,12
Chinatown,Entire home/apt,300,3,0,,,2,0
Chinatown,Entire home/apt,257,1,17,6/17/16,1.98,1,296
Chinatown,Entire home/apt,160,1,158,6/27/16,5.95,1,276
Chinatown,Private room,175,1,0,,,1,0
Chinatown,Entire home/apt,300,1,0,,,1,0
Chinatown,Entire home/apt,10000,1,0,,,1,0
Chinatown,Private room,200,1,0,,,1,10
Chinatown,Private room,99,1,0,,,1,34
Chinatown,Private room,100,1,1,6/11/16,1,1,0
Chinatown,Entire home/apt,105,2,77,6/30/16,2.09,1,12
Chinatown,Entire home/apt,139,30,3,5/19/16,0.22,6,322
Chinatown,Private room,95,2,1,4/6/16,0.34,1,1
Chinatown,Private room,120,1,0,,,1,0
Chinatown,Entire home/apt,154,1,0,,,2,3
Chinatown,Private room,100,2,0,,,1,8
Chinatown,Entire home/apt,300,1,0,,,4,0
Chinatown,Shared room,36,25,0,,,5,307
Chinatown,Entire home/apt,333,3,0,,,1,0
Chinatown,Entire home/apt,220,14,0,,,1,90
Chinatown,Entire home/apt,100,3,1,6/13/16,1,1,0
Chinatown,Entire home/apt,229,1,0,,,1,0
Chinatown,Entire home/apt,228,1,0,,,2,4
Chinatown,Shared room,39,25,0,,,5,307
Chinatown,Shared room,100,2,3,8/9/15,0.25,1,0
Chinatown,Private room,156,1,0,,,1,0
Chinatown,Entire home/apt,215,4,1,4/12/16,0.37,1,7
Chinatown,Entire home/apt,250,1,3,2/9/16,0.61,4,0
Chinatown,Private room,89,30,3,4/1/16,0.16,6,337
Chinatown,Entire home/apt,192,3,68,6/27/16,4.58,1,90
Chinatown,Entire home/apt,179,7,2,5/21/16,0.9,6,351
Chinatown,Entire home/apt,285,1,0,,,2,365
Chinatown,Entire home/apt,500,3,0,,,1,0
Chinatown,Entire home/apt,200,1,0,,,1,0
Chinatown,Private room,99,2,2,6/3/16,1.71,1,0
Chinatown,Entire home/apt,179,7,2,6/14/16,1.2,6,361
Chinatown,Private room,165,3,0,,,1,0
Chinatown,Entire home/apt,125,30,0,,,6,330
Chinatown,Entire home/apt,200,1,1,6/17/16,1,4,9
Chinatown,Entire home/apt,124,1,0,,,1,178
Chinatown,Entire home/apt,300,3,11,6/28/16,2.7,1,277
Chinatown,Entire home/apt,159,2,11,5/17/16,0.94,1,89
Chinatown,Private room,22,1,0,,,2,0
Chinatown,Entire home/apt,195,1,3,6/25/16,0.63,1,0
Chinatown,Entire home/apt,800,1,0,,,1,0
Chinatown,Entire home/apt,275,1,2,3/4/16,0.21,2,363
Chinatown,Shared room,55,1,0,,,1,89
Chinatown,Entire home/apt,110,1,3,6/13/16,0.63,1,0
Chinatown,Entire home/apt,650,7,0,,,1,0
Chinatown,Entire home/apt,200,1,3,6/17/16,1.25,4,42
Chinatown,Entire home/apt,220,4,6,6/18/16,3.75,1,301
Chinatown,Entire home/apt,349,2,23,6/26/16,3.48,1,22
Chinatown,Entire home/apt,210,1,0,,,1,187
Chinatown,Private room,19,1,0,,,2,0
Chinatown,Entire home/apt,169,2,26,5/27/16,0.91,1,193
Chinatown,Entire home/apt,125,1,0,,,3,1
Chinatown,Entire home/apt,129,1,0,,,1,90
Chinatown,Entire home/apt,259,6,7,5/18/16,0.25,7,171
Chinatown,Entire home/apt,126,1,7,3/4/16,0.48,4,309
Chinatown,Private room,85,3,5,5/17/16,0.11,1,0
Chinatown,Entire home/apt,90,1,5,7/1/16,5,1,73
Chinatown,Entire home/apt,150,3,4,3/14/16,0.46,1,365
Chinatown,Entire home/apt,140,4,2,5/8/16,0.48,1,0
Chinatown,Entire home/apt,250,1,1,2/8/16,0.21,4,0
Chinatown,Shared room,29,22,1,12/24/13,0.03,19,329
Chinatown,Entire home/apt,206,24,13,2/28/16,0.58,1,275
Chinatown,Entire home/apt,110,3,1,3/6/16,0.25,1,0
Chinatown,Entire home/apt,115,4,0,,,1,7
Chinatown,Shared room,29,25,3,1/31/16,0.06,5,275
Chinatown,Entire home/apt,300,3,3,2/1/15,0.11,1,0
Chinatown,Entire home/apt,156,1,3,6/9/16,1.53,1,28
Chinatown,Entire home/apt,160,1,0,,,1,44
Chinatown,Entire home/apt,186,1,0,,,4,305
Chinatown,Entire home/apt,139,3,0,,,6,182
Chinatown,Entire home/apt,150,1,15,6/17/16,3.06,1,273
Chinatown,Private room,120,1,7,5/6/16,1.44,1,301
Chinatown,Entire home/apt,375,1,1,2/8/16,0.21,7,147
Chinatown,Entire home/apt,1500,3,0,,,1,0
Chinatown,Entire home/apt,600,1,0,,,1,0
Chinatown,Entire home/apt,200,1,0,,,4,11
Chinatown,Shared room,29,22,1,12/23/13,0.03,19,309
Chinatown,Entire home/apt,187,1,0,,,4,40
Chinatown,Entire home/apt,300,1,1,2/9/16,0.21,4,182
Chinatown,Entire home/apt,186,1,3,9/17/15,0.13,4,329
Chinatown,Entire home/apt,187,1,0,,,4,41
Chinatown,Entire home/apt,125,3,0,,,1,0
Chinatown,Private room,105,1,62,6/7/16,4.78,4,302
Chinatown,Entire home/apt,379,3,0,,,1,7
Chinatown,Entire home/apt,250,2,0,,,1,2
Chinatown,Entire home/apt,125,1,2,6/27/16,2,3,0
North Beach,Entire home/apt,425,2,23,6/29/16,2.47,1,1
North Beach,Private room,120,1,50,6/28/16,2.48,23,358
North Beach,Private room,90,1,9,6/28/16,1.21,23,356
North Beach,Entire home/apt,209,2,1,2/9/16,0.21,1,0
North Beach,Entire home/apt,300,8,0,,,1,0
North Beach,Private room,85,30,1,3/19/16,0.28,2,294
North Beach,Entire home/apt,350,3,1,2/9/16,0.21,1,0
North Beach,Private room,105,2,0,,,2,341
North Beach,Private room,77,1,249,6/11/16,6.23,2,272
North Beach,Entire home/apt,188,3,15,6/23/16,0.6,1,329
North Beach,Entire home/apt,300,7,1,10/3/14,0.05,2,310
North Beach,Entire home/apt,171,1,42,12/31/15,1.81,3,0
North Beach,Private room,98,6,1,4/19/16,0.4,1,328
North Beach,Entire home/apt,750,3,5,8/17/15,0.14,1,10
North Beach,Entire home/apt,425,2,2,8/11/15,0.17,2,0
North Beach,Private room,170,3,36,6/18/16,1.25,1,307
North Beach,Entire home/apt,385,3,16,3/15/16,1.3,1,137
North Beach,Entire home/apt,250,1,0,,,1,0
North Beach,Entire home/apt,380,6,29,1/28/16,0.8,1,355
North Beach,Entire home/apt,300,3,10,1/16/16,0.29,2,306
North Beach,Entire home/apt,160,2,2,5/30/16,1.5,1,235
North Beach,Entire home/apt,125,1,1,6/26/16,1,2,13
North Beach,Entire home/apt,246,1,55,12/21/15,2.36,3,0
North Beach,Entire home/apt,185,4,19,9/30/11,0.26,1,6
North Beach,Private room,99,1,24,5/15/16,3.05,4,290
North Beach,Private room,85,7,8,5/10/16,1.09,2,32
North Beach,Private room,84,13,0,,,1,0
North Beach,Entire home/apt,175,2,20,6/26/16,4.88,1,57
North Beach,Private room,50,1,0,,,1,0
North Beach,Private room,89,1,228,6/15/16,4.93,2,296
North Beach,Entire home/apt,260,2,29,6/20/16,3.67,1,18
North Beach,Private room,350,4,0,,,1,0
North Beach,Entire home/apt,350,2,13,6/26/16,6.84,1,76
North Beach,Entire home/apt,198,1,5,6/12/16,3.33,1,304
North Beach,Entire home/apt,122,2,0,,,1,0
North Beach,Entire home/apt,1400,1,0,,,1,0
North Beach,Entire home/apt,325,2,0,,,1,0
North Beach,Entire home/apt,1500,3,0,,,1,0
North Beach,Entire home/apt,350,10,9,5/10/16,0.67,1,330
North Beach,Shared room,80,2,5,6/11/16,3.06,4,323
North Beach,Private room,110,1,47,6/25/16,3.63,4,319
North Beach,Entire home/apt,200,4,81,6/25/16,1.74,1,328
North Beach,Entire home/apt,270,5,26,6/17/16,1.2,1,348
North Beach,Entire home/apt,325,2,0,,,1,24
North Beach,Entire home/apt,525,3,0,,,1,0
North Beach,Entire home/apt,378,3,12,6/23/16,4.44,1,297
North Beach,Shared room,80,2,2,6/4/16,1.5,4,323
North Beach,Entire home/apt,250,2,8,6/26/16,5.45,1,309
North Beach,Entire home/apt,465,2,8,6/16/16,4.36,1,157
North Beach,Shared room,45,1,104,6/11/16,5.18,23,354
North Beach,Shared room,60,1,4,6/30/16,1.6,23,360
North Beach,Shared room,45,1,59,6/26/16,3.21,23,358
North Beach,Private room,100,1,0,,,1,0
North Beach,Private room,120,1,4,6/11/16,0.75,23,365
North Beach,Entire home/apt,225,1,19,6/13/16,1.99,1,17
North Beach,Entire home/apt,999,3,64,5/18/16,1.61,3,294
North Beach,Private room,105,1,12,6/18/16,4.34,4,301
North Beach,Entire home/apt,365,30,21,2/9/16,0.52,1,365
North Beach,Private room,222,5,10,6/17/16,0.38,2,0
North Beach,Private room,250,1,1,6/27/16,1,2,101
North Beach,Private room,250,1,1,11/10/13,0.03,2,306
North Beach,Private room,120,1,3,6/14/16,0.75,23,365
North Beach,Private room,400,1,1,10/16/13,0.03,1,365
North Beach,Private room,250,1,0,,,1,365
North Beach,Shared room,60,30,9,8/9/15,0.36,24,330
North Beach,Shared room,60,30,8,11/14/15,0.3,24,299
North Beach,Private room,195,2,75,6/30/16,2.96,2,91
North Beach,Entire home/apt,225,2,0,,,1,10
North Beach,Private room,400,1,0,,,1,0
North Beach,Entire home/apt,600,3,8,9/30/13,0.21,2,137
North Beach,Private room,65,14,0,,,1,211
North Beach,Entire home/apt,850,4,0,,,1,0
North Beach,Shared room,45,1,58,6/15/16,3.15,23,353
North Beach,Private room,200,1,3,1/16/16,0.31,1,0
North Beach,Private room,149,5,12,3/16/16,0.93,2,76
North Beach,Shared room,40,1,0,,,4,210
North Beach,Entire home/apt,243,1,55,12/30/15,2.37,3,0
North Beach,Shared room,80,4,5,6/9/16,3.06,4,321
North Beach,Entire home/apt,299,3,40,6/27/16,1.89,2,83
North Beach,Entire home/apt,1450,3,0,,,1,0
North Beach,Entire home/apt,1000,4,0,,,1,0
North Beach,Entire home/apt,400,2,58,6/14/16,3.04,1,271
North Beach,Private room,145,1,7,8/22/15,0.57,1,0
North Beach,Private room,300,1,0,,,1,361
North Beach,Shared room,50,1,0,,,4,0
North Beach,Entire home/apt,650,1,0,,,1,365
North Beach,Shared room,55,30,12,2/1/16,0.43,24,309
North Beach,Private room,140,1,12,6/29/16,1.43,1,125
North Beach,Entire home/apt,195,2,8,6/13/16,1.15,1,47
North Beach,Entire home/apt,173,30,21,8/1/15,0.74,5,164
North Beach,Private room,600,1,0,,,1,0
North Beach,Entire home/apt,1400,10,0,,,1,0
North Beach,Private room,120,1,14,6/22/16,2.33,23,360
North Beach,Private room,119,1,6,7/1/16,1.7,3,299
North Beach,Entire home/apt,160,3,19,6/25/16,4.79,1,0
North Beach,Private room,110,1,0,,,1,0
North Beach,Entire home/apt,275,30,1,4/14/16,0.37,2,139
North Beach,Private room,129,1,4,6/18/16,0.78,3,151
North Beach,Entire home/apt,195,2,6,6/18/16,3.83,3,279
North Beach,Private room,199,1,7,6/15/16,0.57,1,362
North Beach,Entire home/apt,250,2,79,6/24/16,3.73,2,35
North Beach,Private room,80,1,0,,,4,276
North Beach,Shared room,45,1,14,6/21/16,2.08,23,354
North Beach,Entire home/apt,215,3,68,6/25/16,3.8,1,297
North Beach,Entire home/apt,350,8,2,6/11/16,0.57,3,365
North Beach,Entire home/apt,190,1,31,6/25/16,1.6,4,29
North Beach,Entire home/apt,725,2,2,6/2/16,0.24,1,4
North Beach,Entire home/apt,550,3,5,6/29/16,4.55,1,18
North Beach,Shared room,45,2,25,6/20/16,1.37,23,361
North Beach,Shared room,45,2,27,6/4/16,1.61,23,353
North Beach,Entire home/apt,500,1,0,,,1,0
North Beach,Entire home/apt,175,30,1,9/26/15,0.11,1,328
North Beach,Private room,140,2,25,4/4/16,1.36,23,359
North Beach,Private room,195,2,37,6/25/16,4.4,1,28
North Beach,Private room,300,1,0,,,2,0
North Beach,Shared room,45,1,33,6/28/16,2.8,23,360
North Beach,Entire home/apt,550,1,4,9/17/14,0.18,1,0
North Beach,Entire home/apt,150,2,14,6/8/16,2.71,2,248
North Beach,Entire home/apt,184,1,27,6/30/16,2.28,1,261
North Beach,Shared room,81,2,25,6/17/16,2.11,1,90
North Beach,Shared room,45,1,30,6/16/16,2.52,23,358
North Beach,Entire home/apt,300,3,12,2/8/16,0.27,1,49
North Beach,Entire home/apt,325,2,41,7/1/16,4.24,2,32
North Beach,Entire home/apt,215,2,26,6/25/16,2.47,1,275
North Beach,Private room,100,1,0,,,2,4
North Beach,Entire home/apt,199,2,0,,,1,326
North Beach,Entire home/apt,275,3,56,5/31/16,2.55,1,0
North Beach,Entire home/apt,350,2,14,6/25/16,0.6,1,348
North Beach,Entire home/apt,425,2,0,,,1,0
North Beach,Entire home/apt,400,2,10,9/16/15,0.48,1,351
North Beach,Shared room,60,30,13,11/25/15,0.47,24,347
North Beach,Entire home/apt,135,30,1,5/19/16,0.67,1,42
North Beach,Entire home/apt,575,2,23,6/5/16,1.55,1,256
North Beach,Entire home/apt,185,2,25,6/27/16,2.53,1,297
North Beach,Entire home/apt,125,2,18,6/26/16,1.66,1,285
North Beach,Private room,185,1,0,,,1,0
North Beach,Entire home/apt,249,2,0,,,2,73
North Beach,Private room,73,1,4,11/1/15,0.33,1,0
North Beach,Entire home/apt,600,3,3,6/16/16,1.23,2,47
North Beach,Entire home/apt,229,30,67,4/18/16,1.9,3,321
North Beach,Private room,149,5,2,3/6/16,0.21,2,90
North Beach,Private room,150,2,0,,,1,0
North Beach,Private room,121,1,5,6/20/16,1.26,3,291
North Beach,Entire home/apt,237,3,20,6/26/16,4.23,1,286
North Beach,Entire home/apt,300,3,2,5/3/16,0.41,1,13
North Beach,Entire home/apt,600,2,146,6/17/16,4.38,2,131
North Beach,Private room,120,1,33,6/24/16,2.05,23,332
North Beach,Private room,95,2,4,3/5/16,0.24,23,357
North Beach,Entire home/apt,330,2,134,6/29/16,3,1,73
North Beach,Private room,120,4,19,5/16/16,0.56,2,0
North Beach,Shared room,45,2,48,6/19/16,2.39,23,363
North Beach,Private room,150,3,3,10/25/15,0.31,1,88
North Beach,Entire home/apt,200,1,10,6/25/16,5.26,2,113
North Beach,Shared room,45,1,53,6/28/16,2.92,23,349
North Beach,Entire home/apt,100,3,2,12/24/15,0.31,1,0
North Beach,Entire home/apt,199,30,42,4/22/16,1.08,3,297
North Beach,Entire home/apt,170,30,86,3/24/16,2.95,2,151
North Beach,Entire home/apt,185,2,1,6/18/16,1,3,22
North Beach,Entire home/apt,180,9,1,4/22/15,0.07,1,0
North Beach,Shared room,45,1,104,6/22/16,5.23,23,346
North Beach,Shared room,72,1,2,6/29/16,2,1,18
North Beach,Entire home/apt,198,3,3,9/18/15,0.11,1,196
North Beach,Shared room,79,1,0,,,1,0
North Beach,Private room,260,1,0,,,1,0
North Beach,Entire home/apt,290,30,12,9/30/15,0.49,1,87
North Beach,Entire home/apt,350,1,0,,,1,0
North Beach,Entire home/apt,350,3,1,8/18/15,0.09,1,0
North Beach,Entire home/apt,1350,3,0,,,1,365
North Beach,Private room,100,30,4,5/20/16,0.48,2,351
North Beach,Shared room,80,4,2,5/27/16,1.36,4,322
North Beach,Shared room,45,1,69,6/19/16,3.52,23,344
North Beach,Shared room,67,1,9,5/30/16,2.03,23,355
North Beach,Entire home/apt,300,2,1,6/11/16,1,1,0
North Beach,Entire home/apt,250,2,6,6/12/16,1.45,1,12
North Beach,Entire home/apt,220,2,1,5/20/16,0.68,1,26
North Beach,Entire home/apt,149,1,0,,,1,52
North Beach,Entire home/apt,399,1,0,,,1,0
North Beach,Entire home/apt,200,2,59,11/22/15,1.97,1,0
North Beach,Private room,85,7,2,5/29/16,1.33,2,59
North Beach,Entire home/apt,200,2,21,6/8/16,0.34,1,333
North Beach,Entire home/apt,195,3,95,6/27/16,2.08,1,289
North Beach,Entire home/apt,279,3,51,6/11/16,3.07,2,76
North Beach,Entire home/apt,499,7,0,,,4,364
North Beach,Entire home/apt,199,2,3,6/16/16,0.72,1,182
North Beach,Entire home/apt,550,2,109,6/6/16,5.17,2,125
North Beach,Entire home/apt,165,30,15,5/4/16,0.4,5,81
North Beach,Private room,120,2,25,6/14/16,1.28,23,365
